"MegaeraField","ID","ID","ID","","","","Line"
"Integrated","MegaeraField_","0413","MegaeraField_0413","","","","控制住你自己。"
"Darren","MegaeraField_","0416","MegaeraField_0416","","","","阿勒克图和我。我们有机会谈了谈，然后我们达成了协议，扎格列欧斯。如你所见。"
"Darren","MegaeraField_","0417","MegaeraField_0417","","","","提西福涅和我。我们有机会解决了我们之间的一些问题，然后我们达成了协议，扎格列欧斯。如你所见。"
"Darren","MegaeraField_","0418","MegaeraField_0418","","","","我们这边没人在乎什么体育精神。只要能杀死你就行了。姐妹们，就是现在！"
"Integrated","MegaeraField_","0448","MegaeraField_0448","","","","站住！"
"Integrated","MegaeraField_","0449","MegaeraField_0449","","","","逮到你了。"
"Integrated","MegaeraField_","0450","MegaeraField_0450","","","","我在这儿呢。"
"Integrated","MegaeraField_","0451","MegaeraField_0451","","","","退后。"
"Integrated","MegaeraField_","0452","MegaeraField_0452","","","","扎格列欧斯!"
"Integrated","MegaeraField_","0453","MegaeraField_0453","","","","扎格!"
"Integrated","MegaeraField_","0454","MegaeraField_0454","","","","你叫我了？"
"Integrated","MegaeraField_","0455","MegaeraField_0455","","","","真是一团烂摊子！"
"Integrated","MegaeraField_","0456","MegaeraField_0456","","","","真是一团糟！"
"Integrated","MegaeraField_","0457","MegaeraField_0457","","","","真是一团糟啊，扎格。"
"Integrated","MegaeraField_","0458","MegaeraField_0458","","","","我赢了。"
"Integrated","MegaeraField_","0459","MegaeraField_0459","","","","需要帮助吗，扎格？"
"Integrated","MegaeraField_","0460","MegaeraField_0460","","","","我来处理。"
"Integrated","MegaeraField_","0461","MegaeraField_0461","","","","没问题。"
"Integrated","MegaeraField_","0462","MegaeraField_0462","","","","收到。"
"Integrated","MegaeraField_","0463","MegaeraField_0463","","","","接着战斗吧。"
"Integrated","MegaeraField_","0464","MegaeraField_0464","","","","离他远点！"
"Integrated","MegaeraField_","0465","MegaeraField_0465","","","","退下！"
"Integrated","MegaeraField_","0466","MegaeraField_0466","","","","退下。"
"Integrated","MegaeraField_","0467","MegaeraField_0467","","","","这里！"
"Integrated","MegaeraField_","0468","MegaeraField_0468","","","","离他远点！"
"Integrated","MegaeraField_","0469","MegaeraField_0469","","","","这只怪物，哼。"
"Integrated","MegaeraField_","0470","MegaeraField_0470","","","","这里太炎热了吗，扎格？"
"Integrated","MegaeraField_","0471","MegaeraField_0471","","","","遇上九头蛇了，扎格列欧斯？"
"Integrated","MegaeraField_","0472","MegaeraField_0472","","","","你好，九头蛇。"
"Integrated","MegaeraField_","0473","MegaeraField_0473","","","","退下，九头蛇！"
"Integrated","MegaeraField_","0474","MegaeraField_0474","","","","你怎能忍受如此酷热？"
"Integrated","MegaeraField_","0475","MegaeraField_0475","","","","可恶，阿斯忒里俄斯！"
"Integrated","MegaeraField_","0476","MegaeraField_0476","","","","阿斯忒里俄斯！"
"Integrated","MegaeraField_","0477","MegaeraField_0477","","","","不好意思打扰了。"
"Integrated","MegaeraField_","0478","MegaeraField_0478","","","","公平战斗到此为止了。"
"Integrated","MegaeraField_","0479","MegaeraField_0479","","","","你看上去很忙，扎格列欧斯。"
"Integrated","MegaeraField_","0480","MegaeraField_0480","","","","看好了，米诺斯之牛。"
"Integrated","MegaeraField_","0481","MegaeraField_0481","","","","我要上了，勇士！"
"Integrated","MegaeraField_","0482","MegaeraField_0482","","","","可恶，雅典的王！"
"Integrated","MegaeraField_","0483","MegaeraField_0483","","","","介意我不请自来吗？"
"Integrated","MegaeraField_","0484","MegaeraField_0484","","","","我们平分。"
"Integrated","MegaeraField_","0485","MegaeraField_0485","","","","忒修斯！！"
"Integrated","MegaeraField_","0486","MegaeraField_0486","","","","你别敢碰他一根毫毛！"
"Integrated","MegaeraField_","0487","MegaeraField_0487","","","","塔纳托斯。"
"Integrated","MegaeraField_","0488","MegaeraField_0488","","","","嗨，塔纳。"
"Integrated","MegaeraField_","0489","MegaeraField_0489","","","","你需要多少帮助？"
"Integrated","MegaeraField_","0490","MegaeraField_0490","","","","你难道没得到足够帮助吗？"
"Integrated","MegaeraField_","0491","MegaeraField_0491","","","","如果他在这里，你就不需要我了，扎格列欧斯。"
"Integrated","MegaeraField_","0492","MegaeraField_0492","","","","我打断了什么事吗？"
"Integrated","MegaeraField_","0493","MegaeraField_0493","","","","原谅我，冥王哈迪斯。"
"Integrated","MegaeraField_","0494","MegaeraField_0494","","","","请原谅我，冥王。"
"Integrated","MegaeraField_","0495","MegaeraField_0495","","","","冥王哈迪斯！"
"Integrated","MegaeraField_","0496","MegaeraField_0496","","","","我不得不帮他，大人！"
"Integrated","MegaeraField_","0497","MegaeraField_0497","","","","真的吗，扎格列欧斯？！"
"Integrated","MegaeraField_","0498","MegaeraField_0498","","","","你陷我于不义之地，扎格！"
"Integrated","MegaeraField_","0499","MegaeraField_0499","","","","还没受够我吗？"
"Integrated","MegaeraField_","0500","MegaeraField_0500","","","","什么，又来了？"
"Integrated","MegaeraField_","0501","MegaeraField_0501","","","","已经要求助了？"
"Integrated","MegaeraField_","0502","MegaeraField_0502","","","","又怎么了？"
"Integrated","MegaeraField_","0503","MegaeraField_0503","","","","嗤，这么快？"
"Integrated","MegaeraField_","0504","MegaeraField_0504","","","","想我了吗，扎格列欧斯？"
"Integrated","MegaeraField_","0505","MegaeraField_0505","","","","我又来了。"
"Integrated","MegaeraField_","0506","MegaeraField_0506","","","","什么，这么快？"
"Integrated","MegaeraField_","0507","MegaeraField_0507","","","","别死。"
"Integrated","MegaeraField_","0508","MegaeraField_0508","","","","继续走吧。"
"Integrated","MegaeraField_","0509","MegaeraField_0509","","","","拜拜。"
"Integrated","MegaeraField_","0510","MegaeraField_0510","","","","我得走了。"
"Integrated","MegaeraField_","0511","MegaeraField_0511","","","","快拿开。"
"Integrated","MegaeraField_","0512","MegaeraField_0512","","","","我得走了。"
"Integrated","MegaeraField_","0513","MegaeraField_0513","","","","开打。"
"Integrated","MegaeraField_","0514","MegaeraField_0514","","","","我得回去了。"
"Integrated","MegaeraField_","0515","MegaeraField_0515","","","","勇气可嘉。"
"Integrated","MegaeraField_","0516","MegaeraField_0516","","","","你以为会怎么样？"
"Integrated","MegaeraField_","0517","MegaeraField_0517","","","","那可不奏效。"
"Integrated","MegaeraField_","0518","MegaeraField_0518","","","","我觉得不行。"
"Integrated","MegaeraField_","0519","MegaeraField_0519","","","","没人会来救你。"
"Integrated","MegaeraField_","0520","MegaeraField_0520","","","","哈哈哈，不。"
"Integrated","MegaeraField_","0521","MegaeraField_0521","","","","绝无可能，扎格。"
"Integrated","MegaeraField_","0522","MegaeraField_0522","","","","别说笑了。"
"Integrated","MegaeraField_","0523","MegaeraField_0523","","","","绝无可能。"
"Integrated","MegaeraField_","0524","MegaeraField_0524","","","","真的？"
"Integrated","MegaeraField_","0525","MegaeraField_0525","","","","别吹牛了，扎格。"
"Integrated","MegaeraField_","0557","MegaeraField_0557","","","","塔纳托斯？在这儿？"
"Integrated","MegaeraField_","0558","MegaeraField_0558","","","","怎么回事，塔纳？"
"Integrated","MegaeraField_","0559","MegaeraField_0559","","","","滚出去，塔纳。"
"Integrated","MegaeraField_","0560","MegaeraField_0560","","","","你不该插手，塔纳。"
"Integrated","MegaeraField_","0561","MegaeraField_0561","","","","塔纳托斯，又是你？"
"Integrated","MegaeraField_","0562","MegaeraField_0562","","","","塔纳托斯！"
"Integrated","MegaeraField_","0563","MegaeraField_0563","","","","塔纳托斯？！"
"Integrated","MegaeraField_","0564","MegaeraField_0564","","","","这是什么意思?"
"Integrated","MegaeraField_","0565","MegaeraField_0565","","","","这是哪位蠢蛋？"
"Integrated","MegaeraField_","0566","MegaeraField_0566","","","","我可没召唤你！"
"Integrated","MegaeraField_","0567","MegaeraField_0567","","","","那个东西怎么会进来？！"
"Integrated","MegaeraField_","0568","MegaeraField_0568","","","","你结交了一些古怪的朋友，扎格列欧斯！"
"Integrated","MegaeraField_","0569","MegaeraField_0569","","","","是那天杀的骷髅！"
"Integrated","MegaeraField_","0570","MegaeraField_0570","","","","又是那个骷髅？"
"Integrated","MegaeraField_","0571","MegaeraField_0571","","","","西西弗斯！！"
"Integrated","MegaeraField_","0572","MegaeraField_0572","","","","西西弗斯？！"
"Integrated","MegaeraField_","0573","MegaeraField_0573","","","","你好大的胆子，西西弗斯！"
"Integrated","MegaeraField_","0574","MegaeraField_0574","","","","这不可能，西西弗斯？！"
"Integrated","MegaeraField_","0575","MegaeraField_0575","","","","可恶，西西弗斯！"
"Integrated","MegaeraField_","0576","MegaeraField_0576","","","","你这该死的东西！"
"Integrated","MegaeraField_","0577","MegaeraField_0577","","","","扎格列欧斯，你怎么能——！"
"Integrated","MegaeraField_","0578","MegaeraField_0578","","","","你会后悔的，西西弗斯！"
"Integrated","MegaeraField_","0579","MegaeraField_0579","","","","怎么回事，扎格列欧斯？"
"Integrated","MegaeraField_","0580","MegaeraField_0580","","","","给我出来，和我打一架！"
"Integrated","MegaeraField_","0581","MegaeraField_0581","","","","你一个人打不过我吗？"
"Integrated","MegaeraField_","0582","MegaeraField_0582","","","","又是你？"
"Integrated","MegaeraField_","0583","MegaeraField_0583","","","","又是你！"
"Integrated","MegaeraField_","0584","MegaeraField_0584","","","","我说了，给我出去！"
"Integrated","MegaeraField_","0585","MegaeraField_0585","","","","我说过你别插手！"
"Integrated","MegaeraField_","0586","MegaeraField_0586","","","","离开这里！！"
"Integrated","MegaeraField_","0587","MegaeraField_0587","","","","这里你别插手！"
"Integrated","MegaeraField_","0588","MegaeraField_0588","","","","你没有许可在这出现！"
"Integrated","MegaeraField_","0589","MegaeraField_0589","","","","你没有别的地方要去吗？"
"Integrated","MegaeraField_","0590","MegaeraField_0590","","","","想用你的头发耍什么手段？"
"Integrated","MegaeraField_","0591","MegaeraField_0591","","","","你好像有点不一样。"
"Integrated","MegaeraField_","0592","MegaeraField_0592","","","","你对我做了什么……"
"Integrated","MegaeraField_","0593","MegaeraField_0593","","","","什么……？"
"Integrated","MegaeraField_","0594","MegaeraField_0594","","","","我的内心混乱了……"
"Integrated","MegaeraField_","0595","MegaeraField_0595","","","","你最近健身了？"
"Integrated","MegaeraField_","0596","MegaeraField_0596","","","","发生了什么……"
"Integrated","MegaeraField_","0597","MegaeraField_0597","","","","这太令人难堪了……"
"Integrated","MegaeraField_","0598","MegaeraField_0598","","","","脏把戏……"
"Integrated","MegaeraField_","0599","MegaeraField_0599","","","","噢不……"
"Integrated","MegaeraField_","0600","MegaeraField_0600","","","","准备好了吗？"
"Integrated","MegaeraField_","0601","MegaeraField_0601","","","","准备好！"
"Integrated","MegaeraField_","0602","MegaeraField_0602","","","","好吧。"
"Integrated","MegaeraField_","0603","MegaeraField_0603","","","","现在…"
"Integrated","MegaeraField_","0604","MegaeraField_0604","","","","扎格列欧斯！"
"Integrated","MegaeraField_","0605","MegaeraField_0605","","","","这样如何！"
"Integrated","MegaeraField_","0606","MegaeraField_0606","","","","你这蛆虫！"
"Integrated","MegaeraField_","0607","MegaeraField_0607","","","","你！"
"Integrated","MegaeraField_","0608","MegaeraField_0608","","","","好！"
"Integrated","MegaeraField_","0609","MegaeraField_0609","","","","跑！"
"Integrated","MegaeraField_","0610","MegaeraField_0610","","","","这里，扎格！"
"Integrated","MegaeraField_","0611","MegaeraField_0611","","","","跑起来！"
"Integrated","MegaeraField_","0612","MegaeraField_0612","","","","好吧！"
"Integrated","MegaeraField_","0613","MegaeraField_0613","","","","你知道要面对什么吗！"
"Integrated","MegaeraField_","0614","MegaeraField_0614","","","","你准备好了吗？"
"Integrated","MegaeraField_","0615","MegaeraField_0615","","","","注意脚下！"
"Integrated","MegaeraField_","0616","MegaeraField_0616","","","","你最好跑起来。"
"Integrated","MegaeraField_","0617","MegaeraField_0617","","","","接下这招！"
"Integrated","MegaeraField_","0618","MegaeraField_0618","","","","我会打败你的。"
"Integrated","MegaeraField_","0619","MegaeraField_0619","","","","你喜欢我的鞭子吗？"
"Integrated","MegaeraField_","0620","MegaeraField_0620","","","","哪都别去。"
"Integrated","MegaeraField_","0621","MegaeraField_0621","","","","你好好待在那别动。"
"Integrated","MegaeraField_","0622","MegaeraField_0622","","","","你跑不掉的。"
"Integrated","MegaeraField_","0623","MegaeraField_0623","","","","待在那。"
"Integrated","MegaeraField_","0624","MegaeraField_0624","","","","不会很疼的。"
"Integrated","MegaeraField_","0625","MegaeraField_0625","","","","这一下会很疼。"
"Integrated","MegaeraField_","0626","MegaeraField_0626","","","","噢，哈哈哈。"
"Integrated","MegaeraField_","0627","MegaeraField_0627","","","","噢嚯……"
"Integrated","MegaeraField_","0628","MegaeraField_0628","","","","还不赖嘛。"
"Integrated","MegaeraField_","0629","MegaeraField_0629","","","","真的。"
"Integrated","MegaeraField_","0630","MegaeraField_0630","","","","哼。"
"Integrated","MegaeraField_","0631","MegaeraField_0631","","","","就是这样。"
"Integrated","MegaeraField_","0632","MegaeraField_0632","","","","还没呢。"
"Integrated","MegaeraField_","0633","MegaeraField_0633","","","","呃，咳呵。"
"Integrated","MegaeraField_","0634","MegaeraField_0634","","","","你真贴心，扎格。"
"Integrated","MegaeraField_","0635","MegaeraField_0635","","","","要我给你点个赞吗？"
"Integrated","MegaeraField_","0636","MegaeraField_0636","","","","你可以做得更好。"
"Integrated","MegaeraField_","0637","MegaeraField_0637","","","","你就这点能耐？"
"Integrated","MegaeraField_","0638","MegaeraField_0638","","","","没了？"
"Integrated","MegaeraField_","0639","MegaeraField_0639","","","","就这？"
"Integrated","MegaeraField_","0640","MegaeraField_0640","","","","这就完了？"
"Integrated","MegaeraField_","0641","MegaeraField_0641","","","","到我了。"
"Integrated","MegaeraField_","0642","MegaeraField_0642","","","","塔耳塔罗斯的卑劣暗灵啊，听我召唤！"
"Integrated","MegaeraField_","0643","MegaeraField_0643","","","","暗灵，听我号令，与我一道作战！"
"Integrated","MegaeraField_","0644","MegaeraField_0644","","","","塔耳塔罗斯的卑劣暗灵啊，助我一臂之力吧！"
"Integrated","MegaeraField_","0645","MegaeraField_0645","","","","出现吧，暗灵们！"
"Integrated","MegaeraField_","0646","MegaeraField_0646","","","","你不介意我叫几个新朋友来帮忙吧？"
"Integrated","MegaeraField_","0647","MegaeraField_0647","","","","请求立即支援！"
"Integrated","MegaeraField_","0648","MegaeraField_0648","","","","塔耳塔罗斯，我需要支援！"
"Integrated","MegaeraField_","0649","MegaeraField_0649","","","","你以为你还能撑得住吗？"
"Integrated","MegaeraField_","0650","MegaeraField_0650","","","","我跟你还没完事呢。"
"Integrated","MegaeraField_","0651","MegaeraField_0651","","","","你变强了啊，扎格。"
"Integrated","MegaeraField_","0652","MegaeraField_0652","","","","你敢放水试试。"
"Integrated","MegaeraField_","0653","MegaeraField_0653","","","","总算有点进展了。"
"Integrated","MegaeraField_","0654","MegaeraField_0654","","","","你以前不过是个孬种而已。"
"Integrated","MegaeraField_","0655","MegaeraField_0655","","","","还没完呢。"
"Integrated","MegaeraField_","0656","MegaeraField_0656","","","","你还没打败我呢。"
"Integrated","MegaeraField_","0657","MegaeraField_0657","","","","你是怎么变得这么强的？"
"Integrated","MegaeraField_","0658","MegaeraField_0658","","","","够了，该做个了结了。"
"Integrated","MegaeraField_","0659","MegaeraField_0659","","","","你是我的并永远都是我的，扎格列欧斯。"
"Integrated","MegaeraField_","0660","MegaeraField_0660","","","","你是我的，扎格。别忘了。"
"Integrated","MegaeraField_","0661","MegaeraField_0661","","","","回去之后再跟你算账。"
"Integrated","MegaeraField_","0662","MegaeraField_0662","","","","这是工作的一部分。"
"Integrated","MegaeraField_","0663","MegaeraField_0663","","","","你还想怎么样？"
"Integrated","MegaeraField_","0664","MegaeraField_0664","","","","你的能耐可不止如此，扎格列欧斯。"
"Integrated","MegaeraField_","0665","MegaeraField_0665","","","","你是不是分心了，扎格列欧斯？"
"Integrated","MegaeraField_","0666","MegaeraField_0666","","","","下次可别这么粗心大意了，扎格。"
"Integrated","MegaeraField_","0667","MegaeraField_0667","","","","真得感谢你让我稍微热了热身。"
"Integrated","MegaeraField_","0668","MegaeraField_0668","","","","我猜我们很快就又能见面了。"
"Integrated","MegaeraField_","0669","MegaeraField_0669","","","","我们打败他了，姐妹们。"
"Integrated","MegaeraField_","0670","MegaeraField_0670","","","","干掉他，阿勒克图，漂亮。"
"Integrated","MegaeraField_","0671","MegaeraField_0671","","","","冷静点，提西福涅，他已经倒了。"
"Integrated","MegaeraField_","0672","MegaeraField_0672","","","","他完蛋了，提西。干得好。"
"Integrated","MegaeraField_","0673","MegaeraField_0673","","","","你差点打倒我了。"
"Integrated","MegaeraField_","0674","MegaeraField_0674","","","","跟以前一样，我又打败你了，扎格。"
"Integrated","MegaeraField_","0675","MegaeraField_0675","","","","找到规律了吗，扎格列欧斯？"
"Integrated","MegaeraField_","0676","MegaeraField_0676","","","","不管是对你还是对其他人，我都不会放水。"
"Integrated","MegaeraField_","0677","MegaeraField_0677","","","","终于干掉你了。"
"Integrated","MegaeraField_","0678","MegaeraField_0678","","","","你最好给我拿出点真本事来。"
"Integrated","MegaeraField_","0679","MegaeraField_0679","","","","这么长时间过去了，我还是挺厉害的。"
"Integrated","MegaeraField_","0680","MegaeraField_0680","","","","呃……不赖……嘛……"
"Integrated","MegaeraField_","0681","MegaeraField_0681","","","","咳，呵呵……"
"Integrated","MegaeraField_","0682","MegaeraField_0682","","","","啊，我……输了……"
"Integrated","MegaeraField_","0683","MegaeraField_0683","","","","呃嗯嗯！真是……"
"Integrated","MegaeraField_","0684","MegaeraField_0684","","","","咳！！继……续……"
"Integrated","MegaeraField_","0685","MegaeraField_0685","","","","不！你……很强……"
"Integrated","MegaeraField_","0686","MegaeraField_0686","","","","啊！每次……都……！"
"Integrated","MegaeraField_","0687","MegaeraField_0687","","","","呣！打得……不错……"
"Integrated","MegaeraField_","0688","MegaeraField_0688","","","","呃，你……不可能……"
"Integrated","MegaeraField_","0689","MegaeraField_0689","","","","啊，不可……能……"
"Integrated","MegaeraField_","0690","MegaeraField_0690","","","","啊，那……好吧……"
"Integrated","MegaeraField_","0691","MegaeraField_0691","","","","妹妹们……去……"
"Integrated","MegaeraField_","0692","MegaeraField_0692","","","","抱歉……妹妹们……"
"Integrated","MegaeraField_","0693","MegaeraField_0693","","","","啊啊……阿勒克图……"
"Integrated","MegaeraField_","0694","MegaeraField_0694","","","","啊……这，我……"
"Integrated","MegaeraField_","0695","MegaeraField_0695","","","","我……讨厌……你……"
"Integrated","MegaeraField_","0696","MegaeraField_0696","","","","呃……还……没……"
"Integrated","MegaeraField_","0697","MegaeraField_0697","","","","出来，和我打一架！"
"Integrated","MegaeraField_","0698","MegaeraField_0698","","","","看来你需要帮手，呵呵？"
"Integrated","MegaeraField_","0699","MegaeraField_0699","","","","又想找人帮忙了？"
"Integrated","MegaeraField_","0700","MegaeraField_0700","","","","要叫人了吗？"
"Integrated","MegaeraField_","0701","MegaeraField_0701","","","","真是机灵……"
"Integrated","MegaeraField_","0702","MegaeraField_0702","","","","又是这样？"
"Integrated","MegaeraField_","0703","MegaeraField_0703","","","","来啊，扎格。"
"Integrated","MegaeraField_","0704","MegaeraField_0704","","","","别再这样了啊。"
"Integrated","MegaeraField_","0705","MegaeraField_0705","","","","哦，不。"
"Integrated","MegaeraField_","0706","MegaeraField_0706","","","","这点帮助帮帮不了你。"
"Integrated","MegaeraField_","0707","MegaeraField_0707","","","",""
"Integrated","MegaeraField_","0708","MegaeraField_0708","","","",""
"Integrated","MegaeraField_","0709","MegaeraField_0709","","","",""
"Integrated","MegaeraField_","0710","MegaeraField_0710","","","",""
"Integrated","MegaeraField_","0711","MegaeraField_0711","","","",""
"Integrated","MegaeraField_","0712","MegaeraField_0712","","","",""
"Integrated","MegaeraField_","0713","MegaeraField_0713","","","","杜莎？！"
"Integrated","MegaeraField_","0714","MegaeraField_0714","","","","杜莎！"
"Integrated","MegaeraField_","0715","MegaeraField_0715","","","","杜莎，来这里了？"
"Integrated","MegaeraField_","0716","MegaeraField_0716","","","","杜莎，这是怎么回事？"
"Integrated","MegaeraField_","0717","MegaeraField_0717","","","","你在干什么呢，杜莎？！"
"Integrated","MegaeraField_","0718","MegaeraField_0718","","","","阿喀琉斯？！"
"Integrated","MegaeraField_","0719","MegaeraField_0719","","","","阿喀琉斯！"
"Integrated","MegaeraField_","0720","MegaeraField_0720","","","","阿喀琉斯，来这里了？"
"Integrated","MegaeraField_","0721","MegaeraField_0721","","","","阿喀琉斯？这怎么可能？"
"Integrated","MegaeraField_","0736","MegaeraField_0736","","","","卡戎！"
"Integrated","MegaeraField_","0737","MegaeraField_0737","","","","你好啊，卡戎！"
"Integrated","MegaeraField_","0738","MegaeraField_0738","","","","让我跟卡戎打？"
"Integrated","MegaeraField_","0739","MegaeraField_0739","","","","这里，卡戎！"
"Integrated","MegaeraField_","0740","MegaeraField_0740","","","","回到你的岗位上去，幽灵！"
"Integrated","MegaeraField_","0741","MegaeraField_0741","","","","你不该来这里，幽灵！"
"Integrated","MegaeraField_","0758","MegaeraField_0758","","","","我来了！"
"Integrated","MegaeraField_","0759","MegaeraField_0759","","","","扎格列欧斯！"
"Integrated","MegaeraField_","0760","MegaeraField_0760","","","","这里！"
"Integrated","MegaeraField_","0761","MegaeraField_0761","","","","好吧！"
"Integrated","MegaeraField_","0762","MegaeraField_0762","","","","够了。"
"Integrated","MegaeraField_","0763","MegaeraField_0763","","","","快跑，扎格。"
"Integrated","MegaeraField_","0764","MegaeraField_0764","","","","好吧。"
"Integrated","MegaeraField_","0765","MegaeraField_0765","","","","试试这个。"
"Integrated","MegaeraField_","0766","MegaeraField_0766","","","","让他停下！"
"Integrated","MegaeraField_","0767","MegaeraField_0767","","","","干掉他！"
"Integrated","MegaeraField_","0768","MegaeraField_0768","","","","嗯。"
"Integrated","MegaeraField_","0769","MegaeraField_0769","","","","真的……"
"Integrated","MegaeraField_","0770","MegaeraField_0770","","","","干的漂亮……"
"Integrated","MegaeraField_","0771","MegaeraField_0771","","","","可恶……"
"Integrated","MegaeraField_","0772","MegaeraField_0772","","","","哦，拜托。"
"Integrated","MegaeraField_","0773","MegaeraField_0773","","","","真的吗，扎格？"
"Integrated","MegaeraField_","0774","MegaeraField_0774","","","","如何？"
"Integrated","MegaeraField_","0775","MegaeraField_0775","","","","喜欢吗？"
"Integrated","MegaeraField_","0776","MegaeraField_0776","","","","还要吗？"
"Integrated","MegaeraField_","0777","MegaeraField_0777","","","","就是这样。"
"Integrated","MegaeraField_","0778","MegaeraField_0778","","","","嗯。"
"Integrated","MegaeraField_","0779","MegaeraField_0779","","","","哈！"
"Integrated","MegaeraField_","0780","MegaeraField_0780","","","","不。"
"Integrated","MegaeraField_","0781","MegaeraField_0781","","","","我不这么认为。"
"Integrated","MegaeraField_","0782","MegaeraField_0782","","","","我需要支援，快来！"
"Integrated","MegaeraField_","0783","MegaeraField_0783","","","","塔耳塔罗斯的暗灵啊，来吧！"
"Integrated","MegaeraField_","0784","MegaeraField_0784","","","","我需要支援！"
"Integrated","MegaeraField_","0785","MegaeraField_0785","","","","来吧，暗灵们！"
"Integrated","MegaeraField_","0786","MegaeraField_0786","","","","来吧，暗灵们！听我号令！"
"Integrated","MegaeraField_","0787","MegaeraField_0787","","","","就是现在，暗灵们！"
"Integrated","MegaeraField_","0788","MegaeraField_0788","","","","来吧，暗灵们！"
